sample_count,mean_error,rmse,median_error,p90_error,max_error,los_sample_count,los_mean_error,los_rmse,los_median_error,los_p90_error,los_max_error,nlos_sample_count,nlos_mean_error,nlos_rmse,nlos_median_error,nlos_p90_error,nlos_max_error,nlos_los_mean_degradation,nlos_los_mean_degradation_percent,algorithm,scenario,seed,evaluation_split,inference_time_ms,training_time_s,model_size_mb,seed_scope,mean_error_geometric_baseline,mean_error_change_vs_geometric,mean_error_absolute_improvement,mean_error_percent_improvement,absolute_error_change,absolute_improvement,percent_improvement
4000,3.9502398650568757,4.373032169266784,3.626468851259652,6.666506000981582,12.969150039625664,825,3.661904050425737,3.911059694328731,3.6058494101443705,5.318022301324564,12.969150039625664,3175,4.025161769646068,4.485290793489782,3.639324777674254,6.873661253551511,12.13067279716444,0.36325771922033123,9.919913635587982,Direct AI,normal,2026,spatial_holdout,1.3431000006676186,15.21505789999901,0.16450977325439453,independent_training,5.599830188353514,-1.6495903232966382,1.6495903232966382,29.457863324631596,-1.6495903232966382,1.6495903232966382,29.457863324631596
4000,7.1760389151420645,7.554905536580854,6.985856905599457,9.929180741105595,16.293253657678605,825,7.458817819587258,7.644936531532311,7.584541300491885,9.505946291808034,12.390013371552268,3175,7.102560932097249,7.531335497540599,6.79678490086092,10.383193874375577,16.293253657678605,-0.3562568874900096,-4.77631839397471,Residual AI,normal,2026,spatial_holdout,14.381799999682698,11.243703399999504,208.46549892425537,independent_training,5.599830188353514,1.5762087267885505,-1.5762087267885505,-28.14743793600631,1.5762087267885505,-1.5762087267885505,-28.14743793600631
4000,5.54682976057961,6.3757509274325,4.879849490941384,9.738729494397644,26.023927283625998,831,3.997542527017748,4.286684328848792,4.10896727038652,6.027041098265117,7.981880469203014,3169,5.953095993173458,6.818445829542989,5.166049134257558,11.264818757707973,26.023927283625998,1.9555534661557106,48.91889086704965,Geometric LS,normal,31415,spatial_holdout,2.7179000007890863,8.999995770864189e-07,0.0006723403930664062,independent_training,5.54682976057961,0.0,0.0,0.0,0.0,0.0,0.0
4000,7.2404966805726465,7.749106199535697,6.880586292326795,10.643705214384667,21.706833084096864,831,7.174277840808417,7.329799260298374,7.183371330406079,8.818232847786728,14.52996167521613,3169,7.257861103369765,7.855356904921718,6.765909341095987,11.26515460907807,21.706833084096864,0.08358326256134863,1.165040780633194,KNN,normal,31415,spatial_holdout,1.4408000006369548,3.205388200000016,4.341403007507324,independent_training,5.54682976057961,1.6936669199930368,-1.6936669199930368,-30.53396251728589,1.6936669199930368,-1.6936669199930368,-30.53396251728589
4000,3.369476350813027,3.831404373769921,3.070294075390831,5.718376300580823,19.984996999969052,831,2.696342545135943,3.139961720664706,2.4481003014522056,4.592882796132655,14.293291806913599,3169,3.5459907694049044,3.9929533255401624,3.2419094225799356,5.948814048310589,19.984996999969052,0.8496482242689614,31.511138145325084,Direct AI,normal,31415,spatial_holdout,1.3431000006676186,13.907578500000454,0.16286182403564453,independent_training,5.54682976057961,-2.1773534097665825,2.1773534097665825,39.25401542410168,-2.1773534097665825,2.1773534097665825,39.25401542410168
4000,6.844274544591042,7.329843343547249,6.668106008600553,9.601196921566157,17.427416027332878,831,6.699943613480459,6.860218550915555,6.830756793310811,8.459759679075372,10.31582343876244,3169,6.882122131764565,7.4480931111578315,6.556762275531933,10.138316067922124,17.427416027332878,0.1821785182841067,2.7191052461629504,Residual AI,normal,31415,spatial_holdout,14.381799999682698,11.585416200001418,208.56895351409912,independent_training,5.54682976057961,1.2974447840114323,-1.2974447840114323,-23.39074462375166,1.2974447840114323,-1.2974447840114323,-23.39074462375166
4000,5.076390115931423,5.9311710809701506,4.512338245386688,8.613779073081634,15.936455338791687,853,3.4660919360547657,3.7904854555886076,3.4883124868352082,5.639695835039296,7.445459572193895,3147,5.512864328652996,6.389025913600599,4.8865741338083275,9.855906371231958,15.936455338791687,2.04677239259823,59.05130130298685,Geometric LS,normal,27182,spatial_holdout,2.7179000007890863,1.2999989849049598e-06,0.0006723403930664062,independent_training,5.076390115931423,0.0,0.0,0.0,0.0,0.0,0.0
4000,7.469303654304682,7.952639799464119,7.184571599238705,11.120572247056462,21.248251172446103,853,7.040724901023074,7.232867870566157,6.998619825426535,8.549887289435938,17.383789638085062,3147,7.585470694835094,8.136774765865624,7.303541736104877,11.516760769759165,21.248251172446103,0.5447457938120204,7.737069711854022,KNN,normal,27182,spatial_holdout,1.4408000006369548,2.9099268000009033,4.341403007507324,independent_training,5.076390115931423,2.392913538373259,-2.392913538373259,-47.138093876266325,2.392913538373259,-2.392913538373259,-47.138093876266325
4000,3.9426609569559123,4.384390414304465,3.7537796383881012,6.418205682032846,15.921983707936905,853,4.201380681005638,4.522722352217109,4.100016554282929,6.102437939251922,15.367628614578829,3147,3.8725345112570198,4.346136910162856,3.6469989863236374,6.474087852750727,15.921983707936905,-0.32884616974861824,-7.827097678516149,Direct AI,normal,27182,spatial_holdout,1.3431000006676186,19.596491700000115,0.16418933868408203,independent_training,5.076390115931423,-1.1337291589755103,1.1337291589755103,22.333373383134724,-1.1337291589755103,1.1337291589755103,22.333373383134724
4000,7.059235374048847,7.611253313383583,6.675948162142065,10.297138018244476,16.748474574819785,853,5.837383465915868,5.978154986474676,5.907569169877191,7.36787762304268,10.23932573365904,3147,7.39042052741314,7.996660935372289,7.168406920013604,10.701466652449339,16.748474574819785,1.553037061497272,26.6050203925331,Residual AI,normal,27182,spatial_holdout,14.381799999682698,11.897882899998876,207.03590297698975,independent_training,5.076390115931423,1.9828452581174245,-1.9828452581174245,-39.06014338603702,1.9828452581174245,-1.9828452581174245,-39.06014338603702
